ID,drydown,nutrient_deficiency,weed_cluster,water,endrow,double_plant,waterway,storm_damage,planter_skip
1J1YDIPXC_4851-7162-5363-7674,1,0,0,0,0,0,0,0,0
1J1YDIPXC_4927-5689-5439-6201,1,0,0,0,0,0,0,0,0
1J1YDIPXC_4905-5962-5417-6474,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5016-6349-5528-6861,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5247-2174-5759-2686,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5329-3048-5841-3560,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5325-5962-5837-6474,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5329-1512-5841-2024,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5329-2536-5841-3048,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5329-3560-5841-4072,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5329-488-5841-1000,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5363-6650-5875-7162,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5363-7162-5875-7674,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5439-5689-5951-6201,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5591-5422-6103-5934,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5591-5934-6103-6446,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5528-6349-6040-6861,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5686-3996-6198-4508,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5719-4412-6231-4924,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5759-2174-6271-2686,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5719-4924-6231-5436,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5759-2686-6271-3198,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5759-3198-6271-3710,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5841-3560-6353-4072,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5841-488-6353-1000,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5831-6340-6343-6852,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5841-1512-6353-2024,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5940-6746-6452-7258,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5933-5161-6445-5673,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6103-5934-6615-6446,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5951-5689-6463-6201,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6103-5422-6615-5934,1,0,0,0,0,0,0,0,0
1J1YDIPXC_5940-7258-6452-7770,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6231-4412-6743-4924,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6198-3484-6710-3996,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6198-3996-6710-4508,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6231-4924-6743-5436,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6271-3198-6783-3710,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6271-2174-6783-2686,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6309-6463-6821-6975,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6452-6746-6964-7258,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6445-5161-6957-5673,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6452-7258-6964-7770,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6353-488-6865-1000,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6353-1512-6865-2024,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6615-5422-7127-5934,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6537-6222-7049-6734,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6743-4924-7255-5436,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6743-4412-7255-4924,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6783-2174-7295-2686,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6615-5934-7127-6446,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6710-3484-7222-3996,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6703-4050-7215-4562,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6841-5169-7353-5681,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6783-3198-7295-3710,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6855-6852-7367-7364,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6855-6340-7367-6852,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6865-1512-7377-2024,1,0,0,0,0,0,0,0,0
1J1YDIPXC_695-5595-1207-6107,1,0,0,0,0,0,0,0,0
1J1YDIPXC_695-5083-1207-5595,1,0,0,0,0,0,0,0,0
1J1YDIPXC_695-4059-1207-4571,1,0,0,0,0,0,0,0,0
1J1YDIPXC_695-4571-1207-5083,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6865-488-7377-1000,1,0,0,0,0,0,0,0,0
1J1YDIPXC_695-6619-1207-7131,1,0,0,0,0,0,0,0,0
1J1YDIPXC_695-6107-1207-6619,1,0,0,0,0,0,0,0,0
1J1YDIPXC_695-7131-1207-7643,1,0,0,0,0,0,0,0,0
1J1YDIPXC_721-3048-1233-3560,1,0,0,0,0,0,0,0,0
1J1YDIPXC_6964-7258-7476-7770,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7088-5805-7600-6317,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7155-6364-7667-6876,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7117-4823-7629-5335,1,0,0,0,0,0,0,0,0
1J1YDIPXC_721-1000-1233-1512,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7127-5422-7639-5934,1,0,0,0,0,0,0,0,0
1J1YDIPXC_721-3560-1233-4072,1,0,0,0,0,0,0,0,0
1J1YDIPXC_721-488-1233-1000,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7215-4562-7727-5074,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7222-3996-7734-4508,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7295-3198-7807-3710,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7377-2024-7889-2536,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7222-3484-7734-3996,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7377-1512-7889-2024,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7377-488-7889-1000,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7404-5232-7916-5744,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7404-5744-7916-6256,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7404-6256-7916-6768,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7576-3594-8088-4106,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7404-6768-7916-7280,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7629-5335-8141-5847,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7629-4823-8141-5335,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7569-7172-8081-7684,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7727-4050-8239-4562,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7727-4562-8239-5074,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7889-1512-8401-2024,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7889-488-8401-1000,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7889-3560-8401-4072,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7889-2024-8401-2536,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7916-5232-8428-5744,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7889-3048-8401-3560,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7916-5744-8428-6256,1,0,0,0,0,0,0,0,0
1J1YDIPXC_7916-6256-8428-6768,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8091-3878-8603-4390,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8319-3198-8831-3710,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8146-4194-8658-4706,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8239-4562-8751-5074,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8141-5335-8653-5847,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8141-4823-8653-5335,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8401-2024-8913-2536,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8401-1512-8913-2024,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8401-3560-8913-4072,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8401-488-8913-1000,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8428-5232-8940-5744,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8428-6768-8940-7280,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8428-5744-8940-6256,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8428-6256-8940-6768,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8653-5335-9165-5847,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8653-4823-9165-5335,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8603-3878-9115-4390,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8751-3538-9263-4050,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8805-6700-9317-7212,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8751-4562-9263-5074,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8831-2174-9343-2686,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8913-1512-9425-2024,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8940-5232-9452-5744,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8913-488-9425-1000,1,0,0,0,0,0,0,0,0
1J1YDIPXC_8940-5744-9452-6256,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9147-6169-9659-6681,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9147-6681-9659-7193,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9165-4823-9677-5335,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9165-5335-9677-5847,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9263-4050-9775-4562,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9263-4562-9775-5074,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9147-7193-9659-7705,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9272-5748-9784-6260,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9263-3538-9775-4050,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9322-6348-9834-6860,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9398-6003-9910-6515,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9425-488-9937-1000,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9343-2174-9855-2686,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9425-1512-9937-2024,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9659-6169-10171-6681,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9659-6681-10171-7193,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9659-7193-10171-7705,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9677-4823-10189-5335,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9737-5237-10249-5749,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9855-2686-10367-3198,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9937-3048-10449-3560,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9910-6003-10422-6515,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9775-4562-10287-5074,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9775-4050-10287-4562,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9929-6545-10441-7057,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9784-5748-10296-6260,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9937-2024-10449-2536,1,0,0,0,0,0,0,0,0
1J1YDIPXC_9937-3560-10449-4072,1,0,0,0,0,0,0,0,0
1JKH2P1CP_11690-740-12202-1252,0,0,0,0,1,0,0,0,0
1JKH2P1CP_11668-3830-12180-4342,0,0,0,0,1,0,0,0,0
1J1YDIPXC_9937-488-10449-1000,1,0,0,0,0,0,0,0,0
1JCRNKCVD_4574-6969-5086-7481,0,0,0,0,0,0,0,0,1
1JKH2P1CP_11756-4622-12268-5134,0,0,0,0,0,1,0,0,0
1JKH2P1CP_11731-2558-12243-3070,0,0,0,0,1,0,0,0,0
1JKH2P1CP_11703-3220-12215-3732,0,0,0,0,1,0,0,0,0
1JKH2P1CP_11773-1930-12285-2442,0,0,0,0,1,0,0,0,0
1JKH2P1CP_12605-726-13117-1238,0,0,0,0,0,1,0,0,0
1JKH2P1CP_1264-2516-1776-3028,0,0,0,0,0,1,0,0,0
1JKH2P1CP_14199-746-14711-1258,0,0,0,0,0,1,0,0,0
1JKH2P1CP_13739-729-14251-1241,0,0,0,0,0,1,0,0,0
1JKH2P1CP_14083-7095-14595-7607,0,0,0,0,1,0,0,0,0
1JKH2P1CP_14864-1742-15376-2254,0,0,0,0,0,1,0,0,0
1JKH2P1CP_14772-6970-15284-7482,0,0,0,0,1,0,0,0,0
1JKH2P1CP_12708-6750-13220-7262,0,0,0,0,1,0,0,0,0
1JKH2P1CP_14491-757-15003-1269,0,0,0,0,0,1,0,0,0
1JKH2P1CP_15049-4288-15561-4800,0,0,0,0,0,1,0,0,0
1JKH2P1CP_16503-5822-17015-6334,0,0,0,0,1,0,0,0,0
1JKH2P1CP_16503-5310-17015-5822,0,0,0,0,1,0,0,0,0
1JKH2P1CP_15003-757-15515-1269,0,0,0,0,0,1,0,0,0
1JKH2P1CP_1694-2979-2206-3491,0,0,0,0,0,1,0,0,0
1JKH2P1CP_16521-1494-17033-2006,0,0,0,0,0,1,0,0,0
1JKH2P1CP_16794-731-17306-1243,0,0,0,0,1,0,0,0,0
1JKH2P1CP_17585-2612-18097-3124,0,0,0,0,0,1,0,0,0
1JKH2P1CP_1762-1281-2274-1793,0,0,0,0,0,1,0,0,0
1JKH2P1CP_634-404-1146-916,0,0,0,0,0,1,0,0,0
1JKH2P1CP_503-2664-1015-3176,0,0,0,0,0,1,0,0,0
1JKH2P1CP_17643-792-18155-1304,0,0,1,0,0,0,0,0,0
1JKH2P1CP_17817-1912-18329-2424,0,0,0,0,0,1,0,0,0
1JKH2P1CP_3744-2393-4256-2905,0,0,0,0,1,0,0,0,0
1JKH2P1CP_18375-1141-18887-1653,0,0,0,0,1,0,0,0,0
1JKH2P1CP_696-1430-1208-1942,0,0,0,0,1,0,0,0,0
1JKH2P1CP_9071-417-9583-929,0,0,0,0,0,1,0,0,0
1L7F6F74T_2983-2931-3495-3443,0,0,1,0,0,0,0,0,0
1L7F6F74T_3306-1744-3818-2256,0,0,1,0,0,0,0,0,0
1L7F6F74T_3254-1994-3766-2506,0,0,1,0,0,0,0,0,0
1L7F6F74T_2983-3443-3495-3955,0,0,1,0,0,0,0,0,0
1L7F6F74T_3173-3201-3685-3713,0,0,1,0,0,0,0,0,0
1L7F6F74T_3354-2375-3866-2887,0,0,1,0,0,0,0,0,0
1L7F6F74T_3340-2926-3852-3438,0,0,1,0,0,0,0,0,0
1L7F6F74T_3340-3438-3852-3950,0,0,1,0,0,0,0,0,0
1L7F6F74T_3504-3251-4016-3763,0,0,1,0,0,0,0,0,0
1L7F6F74T_3649-3551-4161-4063,0,0,1,0,0,0,0,0,0
1L7F6F74T_3613-1456-4125-1968,0,0,1,0,0,0,0,0,0
1L7F6F74T_735-779-1247-1291,0,0,1,0,0,0,0,0,0
1L7F6F74T_3649-3039-4161-3551,0,0,1,0,0,0,0,0,0
1LEGEEUYW_5579-8254-6091-8766,0,0,0,0,0,0,1,0,0
1LJQVM8TW_12159-1050-12671-1562,0,0,0,0,0,0,0,0,1
1LEGEEUYW_5579-8766-6091-9278,0,0,0,0,0,0,1,0,0
1LEGEEUYW_5067-8766-5579-9278,0,0,0,0,0,0,1,0,0
1LJQVM8TW_10559-8448-11071-8960,0,0,0,0,0,0,0,0,1
1LJQVM8TW_12175-664-12687-1176,0,0,0,0,0,0,0,0,1
1LJQVM8TW_7589-1322-8101-1834,0,1,0,0,0,0,0,0,0
1LJQVM8TW_7077-1322-7589-1834,0,1,0,0,0,0,0,0,0
1LJQVM8TW_4438-660-4950-1172,0,0,0,0,0,0,0,0,1
1LJQVM8TW_647-7551-1159-8063,0,0,0,0,0,0,0,0,1
1LJQVM8TW_766-7277-1278-7789,0,0,0,0,0,0,0,0,1
1LJQVM8TW_8728-732-9240-1244,0,1,0,0,0,0,0,0,0
1LNFVP1VD_2044-1305-2556-1817,0,0,0,0,0,0,1,0,0
1LNFVP1VD_3523-1714-4035-2226,0,0,0,0,0,0,1,0,0
1LNFVP1VD_3714-1512-4226-2024,0,0,0,0,0,0,1,0,0
1LNFVP1VD_3068-1305-3580-1817,0,0,0,0,0,0,1,0,0
1LNFVP1VD_2556-1305-3068-1817,0,0,0,0,0,0,1,0,0
1LNFVP1VD_4952-2136-5464-2648,0,0,0,0,0,0,1,0,0
1LNFVP1VD_4397-1936-4909-2448,0,0,0,0,0,0,1,0,0
1LNFVP1VD_4035-2226-4547-2738,0,0,0,0,0,0,1,0,0
1LNFVP1VD_4035-1714-4547-2226,0,0,0,0,0,0,1,0,0
1LNFVP1VD_4547-2226-5059-2738,0,0,0,0,0,0,1,0,0
1LNFVP1VD_5571-2226-6083-2738,0,0,0,0,0,0,1,0,0
1LVU94MUU_1372-3597-1884-4109,0,0,1,0,0,0,0,0,0
1LVU94MUU_1903-2537-2415-3049,0,0,1,0,0,0,0,0,0
1LVU94MUU_1884-5133-2396-5645,0,0,1,0,0,0,0,0,0
1LVU94MUU_1884-3597-2396-4109,0,0,1,0,0,0,0,0,0
1LVU94MUU_1372-5133-1884-5645,0,0,1,0,0,0,0,0,0
1LVU94MUU_1989-1654-2501-2166,0,0,1,0,0,0,0,0,0
1LVU94MUU_2396-3597-2908-4109,0,0,1,0,0,0,0,0,0
1LVU94MUU_2908-3085-3420-3597,0,0,1,0,0,0,0,0,0
1LVU94MUU_2908-5133-3420-5645,0,0,1,0,0,0,0,0,0
1LVU94MUU_2396-4109-2908-4621,0,0,1,0,0,0,0,0,0
1LVU94MUU_2396-5133-2908-5645,0,0,1,0,0,0,0,0,0
1LVU94MUU_3420-4109-3932-4621,0,0,1,0,0,0,0,0,0
1LVU94MUU_2908-5645-3420-6157,0,0,1,0,0,0,0,0,0
1LVU94MUU_2908-4109-3420-4621,0,0,1,0,0,0,0,0,0
1LVU94MUU_2908-3597-3420-4109,0,0,1,0,0,0,0,0,0
1LVU94MUU_3420-3085-3932-3597,0,0,1,0,0,0,0,0,0
1LVU94MUU_3420-4621-3932-5133,0,0,1,0,0,0,0,0,0
1LVU94MUU_3420-5645-3932-6157,0,0,1,0,0,0,0,0,0
1LVU94MUU_3932-5133-4444-5645,0,0,1,0,0,0,0,0,0
1LVU94MUU_3991-4340-4503-4852,0,0,1,0,0,0,0,0,0
1LVU94MUU_3932-4621-4444-5133,0,0,1,0,0,0,0,0,0
1LVU94MUU_3932-3085-4444-3597,0,0,1,0,0,0,0,0,0
1LVU94MUU_3932-3597-4444-4109,0,0,1,0,0,0,0,0,0
1LVU94MUU_3991-6388-4503-6900,0,0,1,0,0,0,0,0,0
1LVU94MUU_3991-5876-4503-6388,0,0,1,0,0,0,0,0,0
1LVU94MUU_4503-7924-5015-8436,0,0,1,0,0,0,0,0,0
1LVU94MUU_4503-8436-5015-8948,0,0,1,0,0,0,0,0,0
1LVU94MUU_4662-3546-5174-4058,0,0,1,0,0,0,0,0,0
1LVU94MUU_3991-6900-4503-7412,0,0,1,0,0,0,0,0,0
1LVU94MUU_4503-4340-5015-4852,0,0,1,0,0,0,0,0,0
1LVU94MUU_4662-4570-5174-5082,0,0,1,0,0,0,0,0,0
1LVU94MUU_4503-4852-5015-5364,0,0,1,0,0,0,0,0,0
1LVU94MUU_4662-4058-5174-4570,0,0,1,0,0,0,0,0,0
1LVU94MUU_4698-8240-5210-8752,0,0,1,0,0,0,0,0,0
1LVU94MUU_4698-8752-5210-9264,0,0,1,0,0,0,0,0,0
1LVU94MUU_4909-9397-5421-9909,0,0,1,0,0,0,0,0,0
1LVU94MUU_5015-4340-5527-4852,0,0,1,0,0,0,0,0,0
1LVU94MUU_4909-9909-5421-10421,0,0,1,0,0,0,0,0,0
1LVU94MUU_4909-10421-5421-10933,0,0,1,0,0,0,0,0,0
1LVU94MUU_4698-9264-5210-9776,0,0,1,0,0,0,0,0,0
1LVU94MUU_5015-4852-5527-5364,0,0,1,0,0,0,0,0,0
1LVU94MUU_5015-8436-5527-8948,0,0,1,0,0,0,0,0,0
1LVU94MUU_5210-8240-5722-8752,0,0,1,0,0,0,0,0,0
1LVU94MUU_5210-8752-5722-9264,0,0,1,0,0,0,0,0,0
1LVU94MUU_5421-8885-5933-9397,0,0,1,0,0,0,0,0,0
1LVU94MUU_5421-10421-5933-10933,0,0,1,0,0,0,0,0,0
1LVU94MUU_5210-9264-5722-9776,0,0,1,0,0,0,0,0,0
1LVU94MUU_5722-8240-6234-8752,0,0,1,0,0,0,0,0,0
1LVU94MUU_5527-8436-6039-8948,0,0,1,0,0,0,0,0,0
1LVU94MUU_5722-8752-6234-9264,0,0,1,0,0,0,0,0,0
1LVU94MUU_5527-5364-6039-5876,0,0,1,0,0,0,0,0,0
1LVU94MUU_5933-10421-6445-10933,0,0,1,0,0,0,0,0,0
1LVU94MUU_5933-8885-6445-9397,0,0,1,0,0,0,0,0,0
1LVU94MUU_6039-7924-6551-8436,0,0,1,0,0,0,0,0,0
1LVU94MUU_6234-8240-6746-8752,0,0,1,0,0,0,0,0,0
1LVU94MUU_5933-9909-6445-10421,0,0,1,0,0,0,0,0,0
1LVU94MUU_6039-5364-6551-5876,0,0,1,0,0,0,0,0,0
1LVU94MUU_6039-8436-6551-8948,0,0,1,0,0,0,0,0,0
1LVU94MUU_6039-5876-6551-6388,0,0,1,0,0,0,0,0,0
1LVU94MUU_6445-8885-6957-9397,0,0,1,0,0,0,0,0,0
1LVU94MUU_6445-9397-6957-9909,0,0,1,0,0,0,0,0,0
1LVU94MUU_6551-5364-7063-5876,0,0,1,0,0,0,0,0,0
1LVU94MUU_6234-8752-6746-9264,0,0,1,0,0,0,0,0,0
1LVU94MUU_6234-9264-6746-9776,0,0,1,0,0,0,0,0,0
1LVU94MUU_6445-9909-6957-10421,0,0,1,0,0,0,0,0,0
1LVU94MUU_6551-6900-7063-7412,0,0,1,0,0,0,0,0,0
1LVU94MUU_6551-7412-7063-7924,0,0,1,0,0,0,0,0,0
1LVU94MUU_6551-5876-7063-6388,0,0,1,0,0,0,0,0,0
1LVU94MUU_6551-8436-7063-8948,0,0,1,0,0,0,0,0,0
1LVU94MUU_6746-8240-7258-8752,0,0,1,0,0,0,0,0,0
1LVU94MUU_6746-8752-7258-9264,0,0,1,0,0,0,0,0,0
1LVU94MUU_7063-5876-7575-6388,0,0,1,0,0,0,0,0,0
1LVU94MUU_7063-7412-7575-7924,0,0,1,0,0,0,0,0,0
1LVU94MUU_7063-7924-7575-8436,0,0,1,0,0,0,0,0,0
1LVU94MUU_7063-6900-7575-7412,0,0,1,0,0,0,0,0,0
1LVU94MUU_7063-8436-7575-8948,0,0,1,0,0,0,0,0,0
1LVU94MUU_7575-5876-8087-6388,0,0,1,0,0,0,0,0,0
1LVU94MUU_7575-6900-8087-7412,0,0,1,0,0,0,0,0,0
1LVU94MUU_7575-7412-8087-7924,0,0,1,0,0,0,0,0,0
1LVU94MUU_7575-6388-8087-6900,0,0,1,0,0,0,0,0,0
1LVU94MUU_7575-7924-8087-8436,0,0,1,0,0,0,0,0,0
1LVU94MUU_860-3597-1372-4109,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_1105-2969-1617-3481,0,0,1,0,0,0,0,0,0
1LVU94MUU_860-4109-1372-4621,0,0,1,0,0,0,0,0,0
1LVU94MUU_860-4621-1372-5133,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_1164-1863-1676-2375,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_1105-3481-1617-3993,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_1617-2457-2129-2969,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_1617-3481-2129-3993,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_1676-1863-2188-2375,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_3212-1351-3724-1863,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_2188-1351-2700-1863,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_2129-1945-2641-2457,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_2641-1945-3153-2457,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_2700-1351-3212-1863,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_593-2969-1105-3481,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_3724-327-4236-839,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_652-1863-1164-2375,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_6995-1969-7507-2481,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_7507-2993-8019-3505,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_6995-2993-7507-3505,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_6995-2481-7507-2993,0,0,1,0,0,0,0,0,0
1LWQ2CKPV_8019-2993-8531-3505,0,0,1,0,0,0,0,0,0
1N33JANKP_2906-2852-3418-3364,0,0,1,0,0,0,0,0,0
1N8FPDDF2_1042-2359-1554-2871,0,0,0,0,0,0,0,0,1
1N8FPDDF2_3531-3348-4043-3860,0,0,0,0,0,0,0,0,1
1N8FPDDF2_4046-1217-4558-1729,0,0,0,0,0,0,0,0,1
1N8FPDDF2_4212-2672-4724-3184,0,0,0,0,0,0,0,0,1
1N8FPDDF2_4043-3348-4555-3860,0,0,0,0,0,0,0,0,1
1N8FPDDF2_4070-1786-4582-2298,0,0,0,0,0,0,0,0,1
1N8FPDDF2_4180-1534-4692-2046,0,0,0,0,0,0,0,0,1
1N8FPDDF2_4206-3163-4718-3675,0,0,0,0,0,0,0,0,1
1N8FPDDF2_4364-816-4876-1328,0,0,0,0,0,0,0,0,1
1N8FPDDF2_880-3283-1392-3795,0,0,0,0,0,0,0,0,1
1N8FPDDF2_911-2795-1423-3307,0,0,0,0,0,0,0,0,1
1N8FPDDF2_812-2210-1324-2722,0,0,0,0,0,0,0,0,1
1NPQ9WG74_707-6603-1219-7115,1,0,0,0,0,0,0,0,0
1NPQ9WG74_9205-7990-9717-8502,1,0,0,0,0,0,0,0,0
1NPQ9WG74_8086-8030-8598-8542,1,0,0,0,0,0,0,0,0
1QUHNTRP7_14578-2339-15090-2851,0,0,0,0,0,1,0,0,0
1QUHNTRP7_4712-4082-5224-4594,0,0,0,0,0,1,0,0,0
1QUHNTRP7_4852-1183-5364-1695,0,0,0,0,0,1,0,0,0
1QUHNTRP7_5841-4120-6353-4632,0,0,0,0,0,1,0,0,0
1RJML2ANE_1603-3587-2115-4099,0,0,1,0,0,0,0,0,0
1RJML2ANE_10148-2813-10660-3325,0,0,1,0,0,0,0,0,0
1RJML2ANE_1321-482-1833-994,0,0,1,0,0,0,0,0,0
1RJML2ANE_2904-3708-3416-4220,0,0,1,0,0,0,0,0,0
1RJML2ANE_1833-482-2345-994,0,0,1,0,0,0,0,0,0
1RJML2ANE_2007-3781-2519-4293,0,0,1,0,0,0,0,0,0
